id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
YKVbgqtSc450wBu8cgyi8A,westbound-and-down-mill-lafayette,Westbound & Down Mill,https://s3-media3.fl.yelpcdn.com/bphoto/sfxvxTSX9AZfXS5Hnju6xQ/o.jpg,False,https://www.yelp.com/biz/westbound-and-down-mill-lafayette?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,14,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.01331, 'longitude': -105.13162}",[],,"{'address1': '2755 Dagny Way', 'address2': 'Ste 101', 'address3': None, 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['2755 Dagny Way', 'Ste 101', 'Lafayette, CO 80026']}",+13035930120,(303) 593-0120,36358.75908816165
lysEvtIXQqBzZ_FZ839gow,bobs-atomic-burgers-golden,Bob's Atomic Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/MfbfRdvh6SbTWWFsX00Z1Q/o.jpg,False,https://www.yelp.com/biz/bobs-atomic-burgers-golden?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,902,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 39.7554932, 'longitude': -105.2183914}",['delivery'],$$,"{'address1': '1310 Ford St', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['1310 Ford St', 'Golden, CO 80401']}",,,30965.212819024673
Y0HrDNwHaZzH1oXpuZ3Itg,mama-meads-pizzeria-longmont,Mama Mead's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/-i3RbJZJ3QPayqDOLrzteg/o.jpg,False,https://www.yelp.com/biz/mama-meads-pizzeria-longmont?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,85,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 40.17445894689084, 'longitude': -105.10332585767011}","['delivery', 'pickup']",$$,"{'address1': '900 Coffman St', 'address2': 'Ste B', 'address3': '', 'city': 'Longmont', 'zip_code': '80501', 'country': 'US', 'state': 'CO', 'display_address': ['900 Coffman St', 'Ste B', 'Longmont, CO 80501']}",+13036828833,(303) 682-8833,50315.003476615275
coQUjputMQk0vuWYBXth-g,bout-time-pub-and-grub-arvada,Bout Time Pub & Grub,https://s3-media4.fl.yelpcdn.com/bphoto/ApXnXg9Oi1Pd6HEhzflrHg/o.jpg,False,https://www.yelp.com/biz/bout-time-pub-and-grub-arvada?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,199,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 39.842594, 'longitude': -105.054019}",['delivery'],$$,"{'address1': '5225 W 80th Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Arvada', 'zip_code': '80003', 'country': 'US', 'state': 'CO', 'display_address': ['5225 W 80th Ave', 'Ste A', 'Arvada, CO 80003']}",+13036502729,(303) 650-2729,19046.398327530074
0DZXVFf4NHxnJu-7WHU4pA,the-wild-game-entertainment-experience-evergreen-evergreen,The Wild Game Entertainment Experience - Evergreen,https://s3-media1.fl.yelpcdn.com/bphoto/LyUWwRegBzXBOZxJbK7Juw/o.jpg,False,https://www.yelp.com/biz/the-wild-game-entertainment-experience-evergreen-evergreen?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,132,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 39.692471, 'longitude': -105.354721}",[],$$,"{'address1': '1204 Bergen Pkwy', 'address2': None, 'address3': '', 'city': 'Evergreen', 'zip_code': '80439', 'country': 'US', 'state': 'CO', 'display_address': ['1204 Bergen Pkwy', 'Evergreen, CO 80439']}",+17206308888,(720) 630-8888,43352.62249055114
qDagOfbhQPlLa87DYpTXVQ,the-original-pizza-broomfield,The Original Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/C9UpGEeItUEzRwnxhf9_Ag/o.jpg,False,https://www.yelp.com/biz/the-original-pizza-broomfield?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,210,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 39.92197, 'longitude': -105.08544}","['delivery', 'pickup']",$$,"{'address1': '1300 W Midway Blvd', 'address2': '', 'address3': '', 'city': 'Broomfield', 'zip_code': '80020', 'country': 'US', 'state': 'CO', 'display_address': ['1300 W Midway Blvd', 'Broomfield, CO 80020']}",+13034699117,(303) 469-9117,26333.27085223192
pSTEa9L_jlncR79i1bKQ7w,carmines-on-penn-denver,Carmine's On Penn,https://s3-media4.fl.yelpcdn.com/bphoto/szSDAtgEkcUnvTW6AHKF-g/o.jpg,False,https://www.yelp.com/biz/carmines-on-penn-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,395,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 39.714966644626415, 'longitude': -104.98121887943728}","['delivery', 'pickup']",$$,"{'address1': '92 S Pennsylvania St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['92 S Pennsylvania St', 'Denver, CO 80209']}",+13037776443,(303) 777-6443,11969.232541047906
aAqPeGT7LyaJuGmD3HrWhg,denver-biscuit-company-denver-18,Denver Biscuit Company,https://s3-media1.fl.yelpcdn.com/bphoto/zBS4BCTqeJJ3mzE5cDWVeQ/o.jpg,False,https://www.yelp.com/biz/denver-biscuit-company-denver-18?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1143,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 39.7137087074613, 'longitude': -104.987795223866}","['delivery', 'pickup']",$$,"{'address1': '141 S Broadway', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['141 S Broadway', 'Denver, CO 80209']}",+13033777900,(303) 377-7900,12534.977897339739
FhhfWM_O_6kh5dXzUgBYKA,esters-gold-s-marketplace-wheat-ridge-2,Esters Gold’s Marketplace,https://s3-media4.fl.yelpcdn.com/bphoto/dnRQ9gV2qlAaSu5KQGYWxA/o.jpg,False,https://www.yelp.com/biz/esters-gold-s-marketplace-wheat-ridge-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,39,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 39.755123, 'longitude': -105.111555}",[],$$,"{'address1': '10151 W 26th Ave', 'address2': '', 'address3': None, 'city': 'Wheat Ridge', 'zip_code': '80215', 'country': 'US', 'state': 'CO', 'display_address': ['10151 W 26th Ave', 'Wheat Ridge, CO 80215']}",+17205084384,(720) 508-4384,21853.830923652913
5NDqR8653Kb7BakMrMw7pw,blackjack-pizza-parker-4,Blackjack Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/yrwpEXEM_g6sAoVuwPNGFw/o.jpg,False,https://www.yelp.com/biz/blackjack-pizza-parker-4?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,44,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 39.5386268, 'longitude': -104.771187}","['delivery', 'pickup']",$,"{'address1': '9821 South Parker Rd', 'address2': '', 'address3': '', 'city': 'Parker', 'zip_code': '80134', 'country': 'US', 'state': 'CO', 'display_address': ['9821 South Parker Rd', 'Parker, CO 80134']}",+13038409100,(303) 840-9100,26042.43424011697
HG20mYrtBzHsGt8TQuHsrg,dominos-pizza-denver-22,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/F3s-HaZ_N09VLMxHBsn-6Q/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-denver-22?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,63,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 39.78328, 'longitude': -104.76802}",[],$,"{'address1': '18630 Green Valley Ranch Blvd', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80249', 'country': 'US', 'state': 'CO', 'display_address': ['18630 Green Valley Ranch Blvd', 'Denver, CO 80249']}",+13039699999,(303) 969-9999,7853.360579048556
ATtXR7ef9dIdmFqahsbvmA,the-old-mine-erie-3,The Old Mine,https://s3-media2.fl.yelpcdn.com/bphoto/06zsxUsFw-rQL2TMECcE9A/o.jpg,False,https://www.yelp.com/biz/the-old-mine-erie-3?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,197,"[{'alias': 'cideries', 'title': 'Cideries'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.049129, 'longitude': -105.047502}",['pickup'],$$,"{'address1': '500 Briggs St', 'address2': None, 'address3': '', 'city': 'Erie', 'zip_code': '80516', 'country': 'US', 'state': 'CO', 'display_address': ['500 Briggs St', 'Erie, CO 80516']}",+13039050620,(303) 905-0620,35705.91366478634
No2VmMM6QchZSYtCk6k0vQ,dp-dough-denver,DP Dough,https://s3-media2.fl.yelpcdn.com/bphoto/Up5_RyqjIc7ErwdhVKoOUQ/o.jpg,False,https://www.yelp.com/biz/dp-dough-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,352,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 39.73971, 'longitude': -104.97111}","['delivery', 'pickup']",$,"{'address1': '1228 E Colfax Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80218', 'country': 'US', 'state': 'CO', 'display_address': ['1228 E Colfax Ave', 'Denver, CO 80218']}",+13038399663,(303) 839-9663,10173.623884691957
rbPAFDNSsuPbfKkGN0SGKA,lil-riccis-golden,Lil' Ricci's,https://s3-media4.fl.yelpcdn.com/bphoto/WkOTA9Ll7Ix5ELD0goPGOA/o.jpg,False,https://www.yelp.com/biz/lil-riccis-golden?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,154,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.72365, 'longitude': -105.1912}","['delivery', 'pickup']",$$,"{'address1': '16950 West Colfax', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['16950 West Colfax', 'Golden, CO 80401']}",+13032151618,(303) 215-1618,29012.927405119946
hLQ35_4mdS6QDOExIwaWaQ,littlestar-pizzeria-denver-2,LittleStar Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/vc-y-8VJVbdgyw9YPk2ZOA/o.jpg,False,https://www.yelp.com/biz/littlestar-pizzeria-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,6,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 39.725418, 'longitude': -104.983138}","['delivery', 'pickup']",,"{'address1': '300 E 6th Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['300 E 6th Ave', 'Denver, CO 80203']}",+13037771462,(303) 777-1462,11645.09098805357
fyXFZwQaJdDIz4BqJGjKoA,the-shindig-bar-and-kitchen-lone-tree,The Shindig Bar and Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/fJ2IS3v-aWcOdFZ8hYMldQ/o.jpg,False,https://www.yelp.com/biz/the-shindig-bar-and-kitchen-lone-tree?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,89,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 39.546375, 'longitude': -104.870696}","['delivery', 'pickup']",$,"{'address1': '9360 Station St', 'address2': 'Ste 175', 'address3': '', 'city': 'Lone Tree', 'zip_code': '80124', 'country': 'US', 'state': 'CO', 'display_address': ['9360 Station St', 'Ste 175', 'Lone Tree, CO 80124']}",+17204409386,(720) 440-9386,24173.192554923164
5OJUDmiDdIdO5YZx4HrU4A,little-machine-beer-denver,Little Machine Beer,https://s3-media2.fl.yelpcdn.com/bphoto/62S65jT_NEuXwJe6HxpCzw/o.jpg,False,https://www.yelp.com/biz/little-machine-beer-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,173,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 39.74731, 'longitude': -105.02434}",['delivery'],$$,"{'address1': '2924 W 20th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2924 W 20th Ave', 'Denver, CO 80211']}",+13032847893,(303) 284-7893,14480.988097594907
lPJILDNOkFYY5IilAwlUyQ,frolic-brewing-westminster,Frolic Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/RgTe72H865THSj9H8QQ7qA/o.jpg,False,https://www.yelp.com/biz/frolic-brewing-westminster?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,126,"[{'alias': 'breweries', 'title': 'Breweries'}]",3.5,"{'latitude': 39.9304956465138, 'longitude': -105.014900118113}",['delivery'],$$,"{'address1': '12910 Zuni St', 'address2': 'Ste 1300', 'address3': None, 'city': 'Westminster', 'zip_code': '80234', 'country': 'US', 'state': 'CO', 'display_address': ['12910 Zuni St', 'Ste 1300', 'Westminster, CO 80234']}",+13039937443,(303) 993-7443,22984.377610867792
mBmjizi4-bDkW3woIVbJMA,marcos-pizza-thornton,Marco's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/EoJjv8IJ6tXjUt5TWjbKZg/o.jpg,False,https://www.yelp.com/biz/marcos-pizza-thornton?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,67,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 39.93032, 'longitude': -104.90359}",['delivery'],$,"{'address1': '12899 Quebec St', 'address2': '', 'address3': None, 'city': 'Thornton', 'zip_code': '80602', 'country': 'US', 'state': 'CO', 'display_address': ['12899 Quebec St', 'Thornton, CO 80602']}",+17207493987,(720) 749-3987,18985.99908955537
ZntgdCiWJjAfP2N3Jht7MQ,stoneys-uptown-denver,Stoney's Uptown,https://s3-media1.fl.yelpcdn.com/bphoto/MF9ydpYT1pMsrVL5XeM2dA/o.jpg,False,https://www.yelp.com/biz/stoneys-uptown-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,176,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 39.7434583, 'longitude': -104.9737051}","['pickup', 'delivery']",$$,"{'address1': '1035 E 17th Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80218', 'country': 'US', 'state': 'CO', 'display_address': ['1035 E 17th Ave', 'Denver, CO 80218']}",+17204855503,(720) 485-5503,10283.84539168013
hPzf4jB4GuMPfcYT8pLeuw,godfathers-pizza-thornton,Godfather's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/cUs-ZpckDUhiOUCC80qHTw/o.jpg,False,https://www.yelp.com/biz/godfathers-pizza-thornton?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,121,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'latitude': 39.9133803160198, 'longitude': -104.95646417141}","['pickup', 'delivery']",$$,"{'address1': '2350 E 120th Ave', 'address2': '', 'address3': '', 'city': 'Thornton', 'zip_code': '80233', 'country': 'US', 'state': 'CO', 'display_address': ['2350 E 120th Ave', 'Thornton, CO 80233']}",+13039201515,(303) 920-1515,18734.987499998337
dKf_zc_gvlQJRXXZNkUNng,stanley-marketplace-aurora,Stanley Marketplace,https://s3-media1.fl.yelpcdn.com/bphoto/1qGXCCIqwJHV05leOS6yXw/o.jpg,False,https://www.yelp.com/biz/stanley-marketplace-aurora?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,598,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'shoppingcenters', 'title': 'Shopping Centers'}]",4.5,"{'latitude': 39.75223, 'longitude': -104.87738}",['delivery'],$$,"{'address1': '2501 Dallas St', 'address2': None, 'address3': '', 'city': 'Aurora', 'zip_code': '80010', 'country': 'US', 'state': 'CO', 'display_address': ['2501 Dallas St', 'Aurora, CO 80010']}",+17205889158,(720) 588-9158,2146.63958768916
8r0Gjc4Umj7JOP1UznPHBA,massinos-pizzeria-arvada,Massino's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/QKcsKuVkuUr40DT84MxMgQ/o.jpg,False,https://www.yelp.com/biz/massinos-pizzeria-arvada?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,46,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.84226417, 'longitude': -105.10924517}","['pickup', 'delivery']",,"{'address1': '9959 W 80th Ave', 'address2': None, 'address3': '', 'city': 'Arvada', 'zip_code': '80005', 'country': 'US', 'state': 'CO', 'display_address': ['9959 W 80th Ave', 'Arvada, CO 80005']}",+13034249609,(303) 424-9609,23320.26915829461
JT248b_bTsxaaylP0XN1ow,blackjack-pizza-thornton-2,Blackjack Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/4l5YVfzs6fCZPjuOIfT01Q/o.jpg,False,https://www.yelp.com/biz/blackjack-pizza-thornton-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,15,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 39.9551553, 'longitude': -104.9853906}","['pickup', 'delivery']",,"{'address1': '14296 Lincoln St', 'address2': '', 'address3': None, 'city': 'Thornton', 'zip_code': '80023', 'country': 'US', 'state': 'CO', 'display_address': ['14296 Lincoln St', 'Thornton, CO 80023']}",+13034699535,(303) 469-9535,23854.07800222361
XxnkQ2A13DdvVZjEugCvEg,atomic-cowboy-centennial,Atomic Cowboy,https://s3-media1.fl.yelpcdn.com/bphoto/ZM5YUhYEP0g594IA_jHlDg/o.jpg,False,https://www.yelp.com/biz/atomic-cowboy-centennial?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 39.567407500595294, 'longitude': -104.90566855767199}",[],,"{'address1': '8271 S Quebec St', 'address2': None, 'address3': '', 'city': 'Centennial', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['8271 S Quebec St', 'Centennial, CO 80112']}",+17206197330,(720) 619-7330,22209.234673890696
26B5k-Oo8s0r0lERaHTKCA,marcos-pizza-coming-soon-littleton,Marco's Pizza,,False,https://www.yelp.com/biz/marcos-pizza-coming-soon-littleton?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 39.56348, 'longitude': -105.10744}",[],,"{'address1': '9956 W Remington Pl', 'address2': 'Ste A2', 'address3': None, 'city': 'Littleton', 'zip_code': '80128', 'country': 'US', 'state': 'CO', 'display_address': ['9956 W Remington Pl', 'Ste A2', 'Littleton, CO 80128']}",+17205016900,(720) 501-6900,30933.26774324636
80qhv306mEdRLXc8tTUNvg,bob-and-tonys-pizza-estes-park,Bob & Tony's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/pyfNCkVC7SyG4EomP-xBjA/o.jpg,False,https://www.yelp.com/biz/bob-and-tonys-pizza-estes-park?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,246,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 40.37574, 'longitude': -105.52427}",[],$$,"{'address1': '124 W Elkhorn Ave', 'address2': '', 'address3': '', 'city': 'Estes Park', 'zip_code': '80517', 'country': 'US', 'state': 'CO', 'display_address': ['124 W Elkhorn Ave', 'Estes Park, CO 80517']}",+19705862044,(970) 586-2044,88706.52854252125
Mo_H9qjGdEABeo-BGar0xg,vista-montagne-aurora,Vista Montagne,https://s3-media4.fl.yelpcdn.com/bphoto/VoYmcrA4FlsGV4SElefWiw/o.jpg,False,https://www.yelp.com/biz/vista-montagne-aurora?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,95,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 39.8166286912921, 'longitude': -104.75200944110443}",['delivery'],$$,"{'address1': '6700 N Gaylord Rockies Blvd', 'address2': '', 'address3': None, 'city': 'Aurora', 'zip_code': '80019', 'country': 'US', 'state': 'CO', 'display_address': ['6700 N Gaylord Rockies Blvd', 'Aurora, CO 80019']}",+17205741481,(720) 574-1481,10689.36671767751
jj4FhFR8QReW2UGNHBA4QA,edgewater-public-market-edgewater,Edgewater Public Market,https://s3-media4.fl.yelpcdn.com/bphoto/JRB2S65QwRe8dYTjKYHRnw/o.jpg,False,https://www.yelp.com/biz/edgewater-public-market-edgewater?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,234,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'fleamarkets', 'title': 'Flea Markets'}]",4.5,"{'latitude': 39.74914922443379, 'longitude': -105.05718245890881}",['delivery'],$$,"{'address1': '5505 West 20th Ave', 'address2': None, 'address3': '', 'city': 'Edgewater', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['5505 West 20th Ave', 'Edgewater, CO 80214']}",+17207492239,(720) 749-2239,17249.160552900696
2VWi9CAqIn3KiqaEoGoPjA,dominos-pizza-elizabeth-6,Domino's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/6Ia2bL6aTBU-xu2vc3WK7w/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-elizabeth-6?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,18,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 39.3604458263271, 'longitude': -104.590324485518}",[],$,"{'address1': '796 E Kiowa Ave', 'address2': 'Ste 10', 'address3': None, 'city': 'Elizabeth', 'zip_code': '80107', 'country': 'US', 'state': 'CO', 'display_address': ['796 E Kiowa Ave', 'Ste 10', 'Elizabeth, CO 80107']}",+13039548022,(303) 954-8022,50280.98946990871
